Conditions,RT,Subject,Shapeg1,Shapel1,Shapeg2,Shapel2,ShapeChange,congruence,congruence_pair,ImagePair,Image-1,Image-2,Trial
540,0.829065591096878,2,6,2,1,7,"Both Change",NaN,NaN,540,13,13,2
540,0.673475055024028,3,6,2,1,7,"Both Change",NaN,NaN,540,13,13,1
540,1.57595048437361,3,6,2,1,7,"Both Change",NaN,NaN,540,13,13,2
540,0.684988897875883,4,6,2,1,7,"Both Change",NaN,NaN,540,13,13,1
540,1.00131313636666,4,6,2,1,7,"Both Change",NaN,NaN,540,13,13,2
540,0.532672992092557,5,6,2,1,7,"Both Change",NaN,NaN,540,13,13,1
540,0.659836676088162,5,6,2,1,7,"Both Change",NaN,NaN,540,13,13,2
540,0.616843335097656,6,6,2,1,7,"Both Change",NaN,NaN,540,13,13,1
540,0.638966076541692,6,6,2,1,7,"Both Change",NaN,NaN,540,13,13,2
540,0.761871597729623,7,6,2,1,7,"Both Change",NaN,NaN,540,13,13,1
540,2.93372942472342,7,6,2,1,7,"Both Change",NaN,NaN,540,13,13,2
540,0.626106547540985,8,6,2,1,7,"Both Change",NaN,NaN,540,13,13,1
540,0.913562018889934,8,6,2,1,7,"Both Change",NaN,NaN,540,13,13,2
541,0.504983349819668,1,6,2,2,7,"Both Change",NaN,NaN,541,13,13,1
541,1.34620381006971,1,6,2,2,7,"Both Change",NaN,NaN,541,13,13,2
541,0.797892237198539,2,6,2,2,7,"Both Change",NaN,NaN,541,13,13,1
541,0.907875182339922,2,6,2,2,7,"Both Change",NaN,NaN,541,13,13,2
541,1.69936624600086,3,6,2,2,7,"Both Change",NaN,NaN,541,13,13,1
541,1.72554070840124,3,6,2,2,7,"Both Change",NaN,NaN,541,13,13,2
541,1.13498004194116,4,6,2,2,7,"Both Change",NaN,NaN,541,13,13,1
541,1.87526670331135,4,6,2,2,7,"Both Change",NaN,NaN,541,13,13,2
541,0.616779115109239,5,6,2,2,7,"Both Change",NaN,NaN,541,13,13,1
541,2.01802996685728,5,6,2,2,7,"Both Change",NaN,NaN,541,13,13,2
541,0.532082989811897,6,6,2,2,7,"Both Change",NaN,NaN,541,13,13,1
541,1.89498779526912,6,6,2,2,7,"Both Change",NaN,NaN,541,13,13,2
541,0.716170755913481,7,6,2,2,7,"Both Change",NaN,NaN,541,13,13,1
541,1.78672705881763,7,6,2,2,7,"Both Change",NaN,NaN,541,13,13,2
541,1.25077562441584,8,6,2,2,7,"Both Change",NaN,NaN,541,13,13,1
541,1.43698763346765,8,6,2,2,7,"Both Change",NaN,NaN,541,13,13,2
542,2.26601920858957,1,6,2,3,7,"Both Change",NaN,NaN,542,13,13,1
542,4.05367555038538,1,6,2,3,7,"Both Change",NaN,NaN,542,13,13,2
542,1.54676736192778,2,6,2,3,7,"Both Change",NaN,NaN,542,13,13,1
542,0.869695110828616,2,6,2,3,7,"Both Change",NaN,NaN,542,13,13,2
542,1.38414547604043,3,6,2,3,7,"Both Change",NaN,NaN,542,13,13,1
542,4.14993800874799,3,6,2,3,7,"Both Change",NaN,NaN,542,13,13,2
542,1.00013401143951,4,6,2,3,7,"Both Change",NaN,NaN,542,13,13,1
542,0.797960269264877,4,6,2,3,7,"Both Change",NaN,NaN,542,13,13,2
542,1.28534383757506,5,6,2,3,7,"Both Change",NaN,NaN,542,13,13,1
542,1.13561549677979,5,6,2,3,7,"Both Change",NaN,NaN,542,13,13,2
542,3.49953433207702,6,6,2,3,7,"Both Change",NaN,NaN,542,13,13,1
542,1.32799173996318,6,6,2,3,7,"Both Change",NaN,NaN,542,13,13,2
542,0.758908390067518,7,6,2,3,7,"Both Change",NaN,NaN,542,13,13,1
542,1.70070987951476,7,6,2,3,7,"Both Change",NaN,NaN,542,13,13,2
542,1.41112664644606,8,6,2,3,7,"Both Change",NaN,NaN,542,13,13,1
542,2.4563794148853,8,6,2,3,7,"Both Change",NaN,NaN,542,13,13,2
543,0.813646061928011,1,6,2,4,7,"Both Change",NaN,NaN,543,13,13,1
543,0.606022129184566,1,6,2,4,7,"Both Change",NaN,NaN,543,13,13,2
543,0.682030968717299,2,6,2,4,7,"Both Change",NaN,NaN,543,13,13,1
543,0.621902634273283,2,6,2,4,7,"Both Change",NaN,NaN,543,13,13,2
543,1.0906568497885,3,6,2,4,7,"Both Change",NaN,NaN,543,13,13,1
543,1.06948773015756,3,6,2,4,7,"Both Change",NaN,NaN,543,13,13,2
543,0.627970978443045,4,6,2,4,7,"Both Change",NaN,NaN,543,13,13,1
543,0.525738998432644,4,6,2,4,7,"Both Change",NaN,NaN,543,13,13,2
543,0.58317596022971,5,6,2,4,7,"Both Change",NaN,NaN,543,13,13,1
543,0.533594650798477,5,6,2,4,7,"Both Change",NaN,NaN,543,13,13,2
543,0.599361143540591,6,6,2,4,7,"Both Change",NaN,NaN,543,13,13,1
543,0.549941703560762,6,6,2,4,7,"Both Change",NaN,NaN,543,13,13,2
543,0.797989300219342,7,6,2,4,7,"Both Change",NaN,NaN,543,13,13,1
543,0.878149855881929,7,6,2,4,7,"Both Change",NaN,NaN,543,13,13,2
543,0.866468572174199,8,6,2,4,7,"Both Change",NaN,NaN,543,13,13,1
543,0.642699043732136,8,6,2,4,7,"Both Change",NaN,NaN,543,13,13,2
544,3.40577234583907,1,6,2,5,7,"Both Change",NaN,NaN,544,13,13,1
544,1.05353098211344,1,6,2,5,7,"Both Change",NaN,NaN,544,13,13,2
544,2.03111910424195,2,6,2,5,7,"Both Change",NaN,NaN,544,13,13,1
544,0.833853935124353,2,6,2,5,7,"Both Change",NaN,NaN,544,13,13,2
544,2.01936978835147,3,6,2,5,7,"Both Change",NaN,NaN,544,13,13,1
544,1.89920695708133,3,6,2,5,7,"Both Change",NaN,NaN,544,13,13,2
544,0.992593007511459,4,6,2,5,7,"Both Change",NaN,NaN,544,13,13,1
544,1.11274909420172,4,6,2,5,7,"Both Change",NaN,NaN,544,13,13,2
544,1.55891314061591,5,6,2,5,7,"Both Change",NaN,NaN,544,13,13,1
544,0.623215770814568,5,6,2,5,7,"Both Change",NaN,NaN,544,13,13,2
544,0.960154315573163,6,6,2,5,7,"Both Change",NaN,NaN,544,13,13,1
544,0.425015160697512,6,6,2,5,7,"Both Change",NaN,NaN,544,13,13,2
544,1.23940546996891,7,6,2,5,7,"Both Change",NaN,NaN,544,13,13,1
544,1.07226824807003,7,6,2,5,7,"Both Change",NaN,NaN,544,13,13,2
544,0.820748376310803,8,6,2,5,7,"Both Change",NaN,NaN,544,13,13,1
544,0.685426707728766,8,6,2,5,7,"Both Change",NaN,NaN,544,13,13,2
545,2.82858203561045,1,6,2,6,7,"Local Change",NaN,NaN,545,13,13,1
545,3.28630860289559,1,6,2,6,7,"Local Change",NaN,NaN,545,13,13,2
545,1.96905449486803,2,6,2,6,7,"Local Change",NaN,NaN,545,13,13,1
545,2.04340153350495,2,6,2,6,7,"Local Change",NaN,NaN,545,13,13,2
545,0.907180785899982,3,6,2,6,7,"Local Change",NaN,NaN,545,13,13,1
545,2.21161729842424,3,6,2,6,7,"Local Change",NaN,NaN,545,13,13,2
545,0.629482639487833,4,6,2,6,7,"Local Change",NaN,NaN,545,13,13,1
545,0.869203930837102,4,6,2,6,7,"Local Change",NaN,NaN,545,13,13,2
545,1.21160615526605,5,6,2,6,7,"Local Change",NaN,NaN,545,13,13,1
545,5.09895412408514,5,6,2,6,7,"Local Change",NaN,NaN,545,13,13,2
545,0.708505124086514,6,6,2,6,7,"Local Change",NaN,NaN,545,13,13,1
545,3.42263022565749,6,6,2,6,7,"Local Change",NaN,NaN,545,13,13,2
545,0.689408637117594,7,6,2,6,7,"Local Change",NaN,NaN,545,13,13,1
545,2.7712573853787,7,6,2,6,7,"Local Change",NaN,NaN,545,13,13,2
545,5.3205642204266,8,6,2,6,7,"Local Change",NaN,NaN,545,13,13,1
545,3.09339983272366,8,6,2,6,7,"Local Change",NaN,NaN,545,13,13,2
546,2.33870444644708,1,6,2,7,7,"Both Change",NaN,NaN,546,13,13,1
546,3.47660986764822,1,6,2,7,7,"Both Change",NaN,NaN,546,13,13,2
546,0.633648431394249,2,6,2,7,7,"Both Change",NaN,NaN,546,13,13,1
546,2.05583439581096,2,6,2,7,7,"Both Change",NaN,NaN,546,13,13,2
546,0.797932118060999,3,6,2,7,7,"Both Change",NaN,NaN,546,13,13,1
546,2.13595389761031,3,6,2,7,7,"Both Change",NaN,NaN,546,13,13,2
546,0.946630007529166,4,6,2,7,7,"Both Change",NaN,NaN,546,13,13,1
546,0.627146676008124,4,6,2,7,7,"Both Change",NaN,NaN,546,13,13,2
546,1.8354919833364,5,6,2,7,7,"Both Change",NaN,NaN,546,13,13,1
546,1.82407725625671,5,6,2,7,7,"Both Change",NaN,NaN,546,13,13,2
546,0.543303297483362,6,6,2,7,7,"Both Change",NaN,NaN,546,13,13,1
546,0.551046638283879,6,6,2,7,7,"Both Change",NaN,NaN,546,13,13,2
546,1.63427948753815,7,6,2,7,7,"Both Change",NaN,NaN,546,13,13,1
546,1.00370657525491,7,6,2,7,7,"Both Change",NaN,NaN,546,13,13,2
546,1.21778329205699,8,6,2,7,7,"Both Change",NaN,NaN,546,13,13,1
546,1.62551097362302,8,6,2,7,7,"Both Change",NaN,NaN,546,13,13,2
547,0.698431098251604,1,7,2,1,3,"Both Change",NaN,NaN,547,14,14,1
547,0.678544911090285,1,7,2,1,3,"Both Change",NaN,NaN,547,14,14,2
547,1.39748328225687,2,7,2,1,3,"Both Change",NaN,NaN,547,14,14,1
547,0.797307806438766,2,7,2,1,3,"Both Change",NaN,NaN,547,14,14,2
547,1.37807331979275,3,7,2,1,3,"Both Change",NaN,NaN,547,14,14,1
547,0.636328660650179,3,7,2,1,3,"Both Change",NaN,NaN,547,14,14,2
547,1.99004209780833,4,7,2,1,3,"Both Change",NaN,NaN,547,14,14,1
547,0.723714105726685,4,7,2,1,3,"Both Change",NaN,NaN,547,14,14,2
547,1.91387784027029,5,7,2,1,3,"Both Change",NaN,NaN,547,14,14,1
547,0.524246691260487,5,7,2,1,3,"Both Change",NaN,NaN,547,14,14,2
547,0.729070752160624,6,7,2,1,3,"Both Change",NaN,NaN,547,14,14,1
547,0.554813034948893,6,7,2,1,3,"Both Change",NaN,NaN,547,14,14,2
547,1.78716750780586,7,7,2,1,3,"Both Change",NaN,NaN,547,14,14,1
547,1.38211741636042,7,7,2,1,3,"Both Change",NaN,NaN,547,14,14,2
547,1.36214179056697,8,7,2,1,3,"Both Change",NaN,NaN,547,14,14,1
547,0.794869794859551,8,7,2,1,3,"Both Change",NaN,NaN,547,14,14,2
548,1.76684556365944,1,7,2,2,3,"Both Change",NaN,NaN,548,14,14,1
548,2.06260681338608,1,7,2,2,3,"Both Change",NaN,NaN,548,14,14,2
548,0.683140888577327,2,7,2,2,3,"Both Change",NaN,NaN,548,14,14,1
548,0.779501289711334,2,7,2,2,3,"Both Change",NaN,NaN,548,14,14,2
548,1.27751985541545,3,7,2,2,3,"Both Change",NaN,NaN,548,14,14,1
548,1.01209710061084,3,7,2,2,3,"Both Change",NaN,NaN,548,14,14,2
548,1.8649190828437,4,7,2,2,3,"Both Change",NaN,NaN,548,14,14,1
548,1.85940819128882,4,7,2,2,3,"Both Change",NaN,NaN,548,14,14,2
548,4.19932607188821,5,7,2,2,3,"Both Change",NaN,NaN,548,14,14,1
548,4.719120474183,5,7,2,2,3,"Both Change",NaN,NaN,548,14,14,2
548,0.653451924212277,6,7,2,2,3,"Both Change",NaN,NaN,548,14,14,1
548,1.42280617065262,6,7,2,2,3,"Both Change",NaN,NaN,548,14,14,2
548,0.861748846597038,7,7,2,2,3,"Both Change",NaN,NaN,548,14,14,1
548,0.906679635751061,7,7,2,2,3,"Both Change",NaN,NaN,548,14,14,2
548,2.82852074806578,8,7,2,2,3,"Both Change",NaN,NaN,548,14,14,1
548,1.19317591341678,8,7,2,2,3,"Both Change",NaN,NaN,548,14,14,2
549,2.98532941017766,1,7,2,3,3,"Both Change",NaN,NaN,549,14,14,1
549,3.12722526479047,1,7,2,3,3,"Both Change",NaN,NaN,549,14,14,2
549,1.51278094027657,2,7,2,3,3,"Both Change",NaN,NaN,549,14,14,1
549,0.805133841349743,2,7,2,3,3,"Both Change",NaN,NaN,549,14,14,2
549,2.52511615306139,3,7,2,3,3,"Both Change",NaN,NaN,549,14,14,1
549,1.51046491716988,3,7,2,3,3,"Both Change",NaN,NaN,549,14,14,2
549,0.620274263143074,4,7,2,3,3,"Both Change",NaN,NaN,549,14,14,1
549,0.900244153104722,4,7,2,3,3,"Both Change",NaN,NaN,549,14,14,2
549,0.521387584623881,5,7,2,3,3,"Both Change",NaN,NaN,549,14,14,1
549,1.07914916507434,5,7,2,3,3,"Both Change",NaN,NaN,549,14,14,2
549,0.610983485705219,6,7,2,3,3,"Both Change",NaN,NaN,549,14,14,1
549,0.960623502265662,6,7,2,3,3,"Both Change",NaN,NaN,549,14,14,2
549,1.02472115645651,7,7,2,3,3,"Both Change",NaN,NaN,549,14,14,1
549,1.12617194058839,7,7,2,3,3,"Both Change",NaN,NaN,549,14,14,2
549,1.21304069366306,8,7,2,3,3,"Both Change",NaN,NaN,549,14,14,1
549,3.22252530383412,8,7,2,3,3,"Both Change",NaN,NaN,549,14,14,2
550,1.07002260314766,1,7,2,4,3,"Both Change",NaN,NaN,550,14,14,1
550,0.598213395569474,1,7,2,4,3,"Both Change",NaN,NaN,550,14,14,2
550,0.737324626767077,2,7,2,4,3,"Both Change",NaN,NaN,550,14,14,1
550,0.535679599503055,2,7,2,4,3,"Both Change",NaN,NaN,550,14,14,2
550,1.23299110063817,3,7,2,4,3,"Both Change",NaN,NaN,550,14,14,1
550,0.79059521027375,3,7,2,4,3,"Both Change",NaN,NaN,550,14,14,2
550,1.13804588414496,4,7,2,4,3,"Both Change",NaN,NaN,550,14,14,1
550,0.698742227628827,4,7,2,4,3,"Both Change",NaN,NaN,550,14,14,2
550,0.800219403463416,5,7,2,4,3,"Both Change",NaN,NaN,550,14,14,1
550,1.69697104761144,5,7,2,4,3,"Both Change",NaN,NaN,550,14,14,2
550,0.891032257699408,6,7,2,4,3,"Both Change",NaN,NaN,550,14,14,1
550,1.32680792314932,6,7,2,4,3,"Both Change",NaN,NaN,550,14,14,2
550,0.710851644282229,7,7,2,4,3,"Both Change",NaN,NaN,550,14,14,1
550,1.15657700120937,7,7,2,4,3,"Both Change",NaN,NaN,550,14,14,2
550,0.913302499917336,8,7,2,4,3,"Both Change",NaN,NaN,550,14,14,1
550,3.76772001036443,8,7,2,4,3,"Both Change",NaN,NaN,550,14,14,2
551,4.23795685591176,1,7,2,5,3,"Both Change",NaN,NaN,551,14,14,1
551,1.40360528964084,1,7,2,5,3,"Both Change",NaN,NaN,551,14,14,2
551,3.62232812808361,2,7,2,5,3,"Both Change",NaN,NaN,551,14,14,1
551,1.3970067644259,2,7,2,5,3,"Both Change",NaN,NaN,551,14,14,2
551,2.84624896920286,3,7,2,5,3,"Both Change",NaN,NaN,551,14,14,1
551,2.01103937765583,3,7,2,5,3,"Both Change",NaN,NaN,551,14,14,2
551,2.91115391789936,4,7,2,5,3,"Both Change",NaN,NaN,551,14,14,1
551,1.4830277559231,4,7,2,5,3,"Both Change",NaN,NaN,551,14,14,2
551,2.18247816228541,5,7,2,5,3,"Both Change",NaN,NaN,551,14,14,1
551,1.47596151026664,5,7,2,5,3,"Both Change",NaN,NaN,551,14,14,2
551,0.960522040608339,6,7,2,5,3,"Both Change",NaN,NaN,551,14,14,1
551,0.646885362453759,6,7,2,5,3,"Both Change",NaN,NaN,551,14,14,2
551,1.80764076474588,7,7,2,5,3,"Both Change",NaN,NaN,551,14,14,1
551,0.811794826993719,7,7,2,5,3,"Both Change",NaN,NaN,551,14,14,2
551,2.74928038485814,8,7,2,5,3,"Both Change",NaN,NaN,551,14,14,1
551,2.39572735095862,8,7,2,5,3,"Both Change",NaN,NaN,551,14,14,2
552,1.61149401962757,1,7,2,6,3,"Both Change",NaN,NaN,552,14,14,1
552,2.52294264535885,1,7,2,6,3,"Both Change",NaN,NaN,552,14,14,2
552,1.87002090224996,2,7,2,6,3,"Both Change",NaN,NaN,552,14,14,1
552,0.757509333896451,2,7,2,6,3,"Both Change",NaN,NaN,552,14,14,2
552,1.0489731261041,3,7,2,6,3,"Both Change",NaN,NaN,552,14,14,1
552,2.93224826082587,3,7,2,6,3,"Both Change",NaN,NaN,552,14,14,2
552,2.574040307838,4,7,2,6,3,"Both Change",NaN,NaN,552,14,14,1
552,0.886062103905715,4,7,2,6,3,"Both Change",NaN,NaN,552,14,14,2
552,1.9184852540493,5,7,2,6,3,"Both Change",NaN,NaN,552,14,14,1
552,1.22983875218779,5,7,2,6,3,"Both Change",NaN,NaN,552,14,14,2
552,1.41160668304656,6,7,2,6,3,"Both Change",NaN,NaN,552,14,14,1
552,0.609971508616582,6,7,2,6,3,"Both Change",NaN,NaN,552,14,14,2
552,1.04327309364453,7,7,2,6,3,"Both Change",NaN,NaN,552,14,14,1
552,0.883844023570418,7,7,2,6,3,"Both Change",NaN,NaN,552,14,14,2
552,3.18491500092205,8,7,2,6,3,"Both Change",NaN,NaN,552,14,14,1
552,3.28989729494788,8,7,2,6,3,"Both Change",NaN,NaN,552,14,14,2
553,6.32794511457905,1,7,2,7,3,"Local Change",NaN,NaN,553,14,14,1
553,3.93840487056877,1,7,2,7,3,"Local Change",NaN,NaN,553,14,14,2
553,2.69826893555,2,7,2,7,3,"Local Change",NaN,NaN,553,14,14,1
553,5.34404232527595,2,7,2,7,3,"Local Change",NaN,NaN,553,14,14,2
553,1.8508235400077,3,7,2,7,3,"Local Change",NaN,NaN,553,14,14,1
553,2.80682965822052,3,7,2,7,3,"Local Change",NaN,NaN,553,14,14,2
553,7.22540493746055,4,7,2,7,3,"Local Change",NaN,NaN,553,14,14,1
553,2.75224241946125,4,7,2,7,3,"Local Change",NaN,NaN,553,14,14,2
553,3.58315924543422,5,7,2,7,3,"Local Change",NaN,NaN,553,14,14,1
553,2.61157817998901,5,7,2,7,3,"Local Change",NaN,NaN,553,14,14,2
553,2.11376048484817,6,7,2,7,3,"Local Change",NaN,NaN,553,14,14,1
553,1.61606037954334,6,7,2,7,3,"Local Change",NaN,NaN,553,14,14,2
553,1.46781730803195,7,7,2,7,3,"Local Change",NaN,NaN,553,14,14,1
553,2.35324395715725,7,7,2,7,3,"Local Change",NaN,NaN,553,14,14,2
553,3.29329831246287,8,7,2,7,3,"Local Change",NaN,NaN,553,14,14,1
553,1.43105535348877,8,7,2,7,3,"Local Change",NaN,NaN,553,14,14,2
554,0.599328007316217,1,7,2,1,4,"Both Change",NaN,NaN,554,14,14,1
554,0.737064814660698,1,7,2,1,4,"Both Change",NaN,NaN,554,14,14,2
554,0.863478386308998,2,7,2,1,4,"Both Change",NaN,NaN,554,14,14,1
554,1.21555348206311,2,7,2,1,4,"Both Change",NaN,NaN,554,14,14,2
554,1.0705055721337,3,7,2,1,4,"Both Change",NaN,NaN,554,14,14,1
554,1.08590838662349,3,7,2,1,4,"Both Change",NaN,NaN,554,14,14,2
554,0.586124798981473,4,7,2,1,4,"Both Change",NaN,NaN,554,14,14,1
554,0.619808008777909,4,7,2,1,4,"Both Change",NaN,NaN,554,14,14,2
554,0.941052550100721,5,7,2,1,4,"Both Change",NaN,NaN,554,14,14,1
554,1.16223773930687,5,7,2,1,4,"Both Change",NaN,NaN,554,14,14,2
554,0.506972701638006,6,7,2,1,4,"Both Change",NaN,NaN,554,14,14,1
554,0.664306559599936,6,7,2,1,4,"Both Change",NaN,NaN,554,14,14,2
554,1.26516998047009,7,7,2,1,4,"Both Change",NaN,NaN,554,14,14,1
554,1.10673382692039,7,7,2,1,4,"Both Change",NaN,NaN,554,14,14,2
554,0.745490528875962,8,7,2,1,4,"Both Change",NaN,NaN,554,14,14,1
554,0.734983971342444,8,7,2,1,4,"Both Change",NaN,NaN,554,14,14,2
555,1.72788664209656,1,7,2,2,4,"Both Change",NaN,NaN,555,14,14,1
555,4.92855224222876,1,7,2,2,4,"Both Change",NaN,NaN,555,14,14,2
555,0.806787724606693,2,7,2,2,4,"Both Change",NaN,NaN,555,14,14,1
555,1.33681948855519,2,7,2,2,4,"Both Change",NaN,NaN,555,14,14,2
555,3.35758921282832,3,7,2,2,4,"Both Change",NaN,NaN,555,14,14,1
555,2.06991644960362,3,7,2,2,4,"Both Change",NaN,NaN,555,14,14,2
555,0.653386824531481,4,7,2,2,4,"Both Change",NaN,NaN,555,14,14,1
555,1.97859071550192,4,7,2,2,4,"Both Change",NaN,NaN,555,14,14,2
555,0.570604394655675,5,7,2,2,4,"Both Change",NaN,NaN,555,14,14,1
555,0.756873292615637,5,7,2,2,4,"Both Change",NaN,NaN,555,14,14,2
555,1.06504746410064,6,7,2,2,4,"Both Change",NaN,NaN,555,14,14,1
555,2.28499224083498,6,7,2,2,4,"Both Change",NaN,NaN,555,14,14,2
555,1.72860127221793,7,7,2,2,4,"Both Change",NaN,NaN,555,14,14,1
555,1.21996882255189,7,7,2,2,4,"Both Change",NaN,NaN,555,14,14,2
555,1.63601929065771,8,7,2,2,4,"Both Change",NaN,NaN,555,14,14,1
555,1.12999933143146,8,7,2,2,4,"Both Change",NaN,NaN,555,14,14,2
556,0.99144672555849,1,7,2,3,4,"Both Change",NaN,NaN,556,14,14,1
556,3.88403404410928,1,7,2,3,4,"Both Change",NaN,NaN,556,14,14,2
556,1.28676899243146,2,7,2,3,4,"Both Change",NaN,NaN,556,14,14,1
556,1.92205341928639,2,7,2,3,4,"Both Change",NaN,NaN,556,14,14,2
556,3.15986570692621,3,7,2,3,4,"Both Change",NaN,NaN,556,14,14,1
556,1.0444783171406,3,7,2,3,4,"Both Change",NaN,NaN,556,14,14,2
556,0.671464003389701,4,7,2,3,4,"Both Change",NaN,NaN,556,14,14,1
556,0.998026483226568,4,7,2,3,4,"Both Change",NaN,NaN,556,14,14,2
556,0.872408183058724,5,7,2,3,4,"Both Change",NaN,NaN,556,14,14,1
556,2.28271404589759,5,7,2,3,4,"Both Change",NaN,NaN,556,14,14,2
556,3.75204448122531,6,7,2,3,4,"Both Change",NaN,NaN,556,14,14,1
556,1.25072548002936,6,7,2,3,4,"Both Change",NaN,NaN,556,14,14,2
556,1.62714257056359,7,7,2,3,4,"Both Change",NaN,NaN,556,14,14,1
556,1.88054153532721,7,7,2,3,4,"Both Change",NaN,NaN,556,14,14,2
556,0.867264136904851,8,7,2,3,4,"Both Change",NaN,NaN,556,14,14,1
556,2.75840078876354,8,7,2,3,4,"Both Change",NaN,NaN,556,14,14,2
557,0.997906840639189,1,7,2,4,4,"Both Change",NaN,NaN,557,14,14,1
557,1.03146835509688,1,7,2,4,4,"Both Change",NaN,NaN,557,14,14,2
557,0.751369732082821,2,7,2,4,4,"Both Change",NaN,NaN,557,14,14,1
557,0.765676995390095,2,7,2,4,4,"Both Change",NaN,NaN,557,14,14,2
557,0.768967167474329,3,7,2,4,4,"Both Change",NaN,NaN,557,14,14,1
557,0.862021854729392,3,7,2,4,4,"Both Change",NaN,NaN,557,14,14,2
557,0.558485594228841,4,7,2,4,4,"Both Change",NaN,NaN,557,14,14,1
557,0.579524514439981,4,7,2,4,4,"Both Change",NaN,NaN,557,14,14,2
557,0.554894556058571,5,7,2,4,4,"Both Change",NaN,NaN,557,14,14,1
557,0.550389483687468,5,7,2,4,4,"Both Change",NaN,NaN,557,14,14,2
557,0.756225228309631,6,7,2,4,4,"Both Change",NaN,NaN,557,14,14,1
557,0.694663528585806,6,7,2,4,4,"Both Change",NaN,NaN,557,14,14,2
557,1.82859728403855,7,7,2,4,4,"Both Change",NaN,NaN,557,14,14,1
557,0.732771755894646,7,7,2,4,4,"Both Change",NaN,NaN,557,14,14,2
557,0.817908916738816,8,7,2,4,4,"Both Change",NaN,NaN,557,14,14,1
557,0.707423062180169,8,7,2,4,4,"Both Change",NaN,NaN,557,14,14,2
558,0.613416512380354,1,7,2,5,4,"Both Change",NaN,NaN,558,14,14,1
558,1.13396190665662,1,7,2,5,4,"Both Change",NaN,NaN,558,14,14,2
558,0.746588132577017,2,7,2,5,4,"Both Change",NaN,NaN,558,14,14,1
558,0.683597172726877,2,7,2,5,4,"Both Change",NaN,NaN,558,14,14,2
558,1.5364053726662,3,7,2,5,4,"Both Change",NaN,NaN,558,14,14,1
558,1.3746274363948,3,7,2,5,4,"Both Change",NaN,NaN,558,14,14,2
558,0.506407038250472,4,7,2,5,4,"Both Change",NaN,NaN,558,14,14,1
558,1.22795584716368,4,7,2,5,4,"Both Change",NaN,NaN,558,14,14,2
558,2.07468485308345,5,7,2,5,4,"Both Change",NaN,NaN,558,14,14,1
558,0.859599678195082,5,7,2,5,4,"Both Change",NaN,NaN,558,14,14,2
558,0.957572908722796,6,7,2,5,4,"Both Change",NaN,NaN,558,14,14,1
558,0.425340658985078,6,7,2,5,4,"Both Change",NaN,NaN,558,14,14,2
558,0.902682751184329,7,7,2,5,4,"Both Change",NaN,NaN,558,14,14,1
558,0.894352047238499,7,7,2,5,4,"Both Change",NaN,NaN,558,14,14,2
558,1.02468391472939,8,7,2,5,4,"Both Change",NaN,NaN,558,14,14,1
558,0.822780834627338,8,7,2,5,4,"Both Change",NaN,NaN,558,14,14,2
559,2.56611339771189,1,7,2,6,4,"Both Change",NaN,NaN,559,14,14,1
559,0.936823124880902,1,7,2,6,4,"Both Change",NaN,NaN,559,14,14,2
559,1.3235388644971,2,7,2,6,4,"Both Change",NaN,NaN,559,14,14,1
559,2.08048927970231,2,7,2,6,4,"Both Change",NaN,NaN,559,14,14,2
559,2.35875836759806,3,7,2,6,4,"Both Change",NaN,NaN,559,14,14,1
559,1.76656962325796,3,7,2,6,4,"Both Change",NaN,NaN,559,14,14,2
559,1.42881879891502,4,7,2,6,4,"Both Change",NaN,NaN,559,14,14,1
559,1.09269839851186,4,7,2,6,4,"Both Change",NaN,NaN,559,14,14,2
559,1.8102034041658,5,7,2,6,4,"Both Change",NaN,NaN,559,14,14,1
559,1.34299281332642,5,7,2,6,4,"Both Change",NaN,NaN,559,14,14,2
559,1.26776253059506,6,7,2,6,4,"Both Change",NaN,NaN,559,14,14,1
559,1.91256206459366,6,7,2,6,4,"Both Change",NaN,NaN,559,14,14,2
559,0.51038984733168,7,7,2,6,4,"Both Change",NaN,NaN,559,14,14,1
559,1.70488564157858,7,7,2,6,4,"Both Change",NaN,NaN,559,14,14,2
559,2.42699219624046,8,7,2,6,4,"Both Change",NaN,NaN,559,14,14,1
559,1.47303495800588,8,7,2,6,4,"Both Change",NaN,NaN,559,14,14,2
560,1.72034475847613,1,7,2,7,4,"Local Change",NaN,NaN,560,14,14,1
560,2.73917762120254,1,7,2,7,4,"Local Change",NaN,NaN,560,14,14,2
560,2.88756760687102,2,7,2,7,4,"Local Change",NaN,NaN,560,14,14,1
560,4.29981472983491,2,7,2,7,4,"Local Change",NaN,NaN,560,14,14,2
560,2.17297273210716,3,7,2,7,4,"Local Change",NaN,NaN,560,14,14,1
560,1.35358089196961,3,7,2,7,4,"Local Change",NaN,NaN,560,14,14,2
560,1.1587554938742,4,7,2,7,4,"Local Change",NaN,NaN,560,14,14,1
560,3.08932846476091,4,7,2,7,4,"Local Change",NaN,NaN,560,14,14,2
560,0.99586587829981,5,7,2,7,4,"Local Change",NaN,NaN,560,14,14,1
560,4.30856916808989,5,7,2,7,4,"Local Change",NaN,NaN,560,14,14,2
560,5.63100397749804,6,7,2,7,4,"Local Change",NaN,NaN,560,14,14,1
560,2.55200700496789,6,7,2,7,4,"Local Change",NaN,NaN,560,14,14,2
560,1.64997554360889,7,7,2,7,4,"Local Change",NaN,NaN,560,14,14,1
560,0.643741518026218,7,7,2,7,4,"Local Change",NaN,NaN,560,14,14,2
